ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
1034284,26-39,male,majority,10-19y,high school,middle class,0.6289944155503739,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,2,0,1,0.0
1034285,40-64,male,majority,20-29y,university,middle class,0.499460872020953,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,7,1,0,0.0
1034286,26-39,male,majority,10-19y,university,upper class,0.6393446343658944,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,2,0.0
1034287,26-39,female,majority,10-19y,high school,middle class,0.6291016942471677,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,1,1,0.0
1034288,40-64,female,majority,0-9y,university,upper class,0.6208146538353561,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1034289,26-39,female,majority,0-9y,university,working class,0.5238104387964054,0.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1034290,40-64,female,majority,10-19y,university,upper class,0.5454559252711088,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
1034291,26-39,female,majority,10-19y,high school,middle class,0.4547826181267095,0.0,before 2015,1.0,1.0,32765,12000.0,sedan,2,0,2,0.0
1034292,16-25,male,majority,0-9y,university,middle class,0.6116806658274562,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
1034293,40-64,male,majority,20-29y,university,middle class,0.5785776652090777,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0
1034294,16-25,female,majority,0-9y,high school,working class,0.3215737955867714,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
1034295,26-39,female,majority,10-19y,high school,middle class,0.4289825571485031,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
1034296,26-39,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,1,0,0,0.0
1034297,26-39,male,majority,10-19y,university,upper class,0.5786084236144408,0.0,before 2015,0.0,1.0,10238,12000.0,sports car,0,1,0,0.0
1034298,65+,male,majority,30y+,high school,upper class,0.6104459159398987,1.0,after 2015,0.0,1.0,10238,7000.0,sedan,5,0,8,0.0
1034299,65+,male,majority,30y+,university,middle class,0.5161029554801305,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,8,0,5,0.0
1034300,26-39,male,majority,10-19y,university,upper class,0.6667731626181375,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,4,0,1,0.0
1034301,26-39,male,majority,10-19y,high school,upper class,0.5906219190493831,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,1,0,0.0
1034302,40-64,female,majority,20-29y,none,poverty,0.4027320877535236,1.0,after 2015,0.0,0.0,92101,11000.0,sedan,0,0,0,0.0
1034303,26-39,male,majority,10-19y,high school,middle class,0.4629827966260408,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,2,0,0,0.0
1034304,16-25,female,majority,0-9y,high school,poverty,0.4908959766479942,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0
1034305,40-64,female,majority,20-29y,high school,middle class,0.4606452139099897,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,1,0.0
1034306,40-64,female,majority,20-29y,high school,upper class,0.6337067957600084,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,4,0,4,0.0
1034307,26-39,female,majority,10-19y,university,middle class,0.6370980425982007,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0
1034308,40-64,male,majority,0-9y,university,upper class,0.6186417093083688,1.0,after 2015,0.0,1.0,32765,15000.0,sedan,0,0,0,0.0
1034309,65+,female,majority,20-29y,university,upper class,0.6409578931545938,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,0,2,0.0
1034310,26-39,male,majority,10-19y,high school,poverty,0.319237840462311,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,1,0.0
1034311,40-64,female,majority,20-29y,high school,upper class,0.6349908181312698,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,1,6,0.0
1034312,40-64,male,majority,20-29y,university,upper class,0.5473118670544466,1.0,after 2015,1.0,0.0,10238,9000.0,sedan,1,0,0,0.0
1034313,65+,male,majority,30y+,high school,upper class,0.5074998168042231,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,6,1,1,0.0
1034314,26-39,female,majority,10-19y,high school,working class,0.5650051089749909,0.0,before 2015,0.0,1.0,10238,8000.0,sedan,2,0,0,0.0
1034315,65+,female,majority,10-19y,high school,upper class,0.7635927447035274,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1034316,26-39,female,majority,10-19y,high school,working class,0.4598209262753873,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0
1034317,65+,female,minority,30y+,none,upper class,0.6315114010930998,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,3,1,5,0.0
1034318,16-25,male,majority,0-9y,high school,upper class,0.5770666372758264,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,0.0
1034319,16-25,female,majority,0-9y,none,poverty,0.5377547991492617,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0
1034320,65+,female,majority,10-19y,none,middle class,0.420020646810966,1.0,before 2015,1.0,1.0,10238,,sedan,4,0,0,0.0
1034321,26-39,female,majority,0-9y,university,upper class,0.5597290270482,1.0,before 2015,1.0,1.0,10238,15000.0,sports car,0,0,0,0.0
1034322,40-64,male,majority,20-29y,university,upper class,0.6484925000739918,0.0,before 2015,1.0,1.0,92101,8000.0,sedan,2,0,0,0.0
1034323,26-39,male,majority,0-9y,high school,upper class,0.5014598592021273,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1034324,65+,female,majority,30y+,university,upper class,0.49696165779939844,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,1,2,3,0.0
1034325,26-39,male,majority,10-19y,high school,working class,0.5750449822091992,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,3,0,1,0.0
1034326,40-64,female,majority,20-29y,high school,working class,0.21353414250259764,1.0,before 2015,1.0,1.0,10238,13000.0,sports car,0,2,2,0.0
1034327,40-64,male,majority,20-29y,none,working class,0.41768735542823293,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,5,0,1,0.0
1034328,26-39,male,majority,10-19y,university,working class,0.5195476515575538,0.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,0.0
1034329,40-64,female,majority,10-19y,high school,upper class,0.4900026513919782,1.0,after 2015,0.0,0.0,32765,15000.0,sports car,0,0,3,0.0
1034330,40-64,female,majority,20-29y,university,upper class,0.7473170062088093,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0
1034331,65+,female,majority,30y+,high school,upper class,0.8005013053164951,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,6,0,8,0.0
1034332,40-64,male,majority,20-29y,none,upper class,0.5894211515668094,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,1,1,0.0
1034333,16-25,female,majority,0-9y,high school,working class,0.5157127020655524,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0
1034334,26-39,female,majority,10-19y,none,poverty,0.24504931682883518,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,5,0.0
1034335,40-64,male,majority,20-29y,high school,middle class,0.5272730040360921,1.0,after 2015,1.0,1.0,32765,,sedan,4,0,0,0.0
1034336,65+,female,majority,30y+,university,upper class,0.6568527830560437,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,1,2,0.0
1034337,65+,male,majority,30y+,university,upper class,0.45790288606389506,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,1,0,0.0
1034338,65+,male,majority,20-29y,university,upper class,0.7097846111963418,1.0,before 2015,1.0,1.0,10238,16000.0,sedan,1,1,3,0.0
1034339,16-25,female,majority,0-9y,university,middle class,0.4902160751642658,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1034340,40-64,female,majority,20-29y,university,upper class,0.5247546714284045,1.0,before 2015,1.0,0.0,10238,11000.0,sports car,1,0,3,0.0
1034341,65+,male,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1034342,40-64,female,majority,20-29y,university,upper class,0.7482507066914613,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,6,1,2,0.0
1034343,16-25,male,majority,0-9y,university,working class,0.3319671260208768,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
1034344,26-39,male,majority,10-19y,university,middle class,0.6801280059478013,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0
1034345,40-64,male,majority,20-29y,university,upper class,0.624681072170486,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,2,0,2,0.0
1034346,16-25,male,majority,0-9y,university,middle class,0.5765251502631269,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
1034347,16-25,male,majority,0-9y,high school,middle class,0.4582058637477187,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0
1034348,40-64,male,majority,20-29y,high school,working class,0.4378800049401039,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,3,0,1,0.0
1034349,26-39,male,majority,10-19y,university,middle class,0.6041809071676159,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,0.0
1034350,40-64,male,majority,20-29y,high school,middle class,0.43886057178061155,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,4,3,3,0.0
1034351,40-64,female,majority,10-19y,university,upper class,0.5985581768408897,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,0,2,0.0
1034352,26-39,female,majority,10-19y,none,working class,0.5373331124907659,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,1,0,2,0.0
1034353,26-39,female,majority,10-19y,high school,middle class,0.4824077954836935,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,1,0,2,0.0
1034354,40-64,male,majority,20-29y,university,upper class,0.542765706386388,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,1,1,0.0
1034355,65+,male,majority,30y+,university,upper class,0.6377735873077623,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,1,0,5,0.0
1034356,26-39,male,majority,10-19y,university,poverty,0.16853024768906277,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
1034357,26-39,female,majority,0-9y,university,upper class,,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
1034358,40-64,male,majority,20-29y,university,upper class,0.6395542098149173,0.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,0,6,0.0
1034359,65+,female,minority,10-19y,none,upper class,0.7087996869386507,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,1,0,0.0
1034360,65+,female,majority,10-19y,university,upper class,0.591048050934933,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
1034361,16-25,male,majority,0-9y,university,middle class,0.6234098569597373,1.0,before 2015,1.0,0.0,10238,5000.0,sedan,0,0,0,0.0
1034362,16-25,female,majority,0-9y,none,poverty,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
1034363,40-64,female,majority,20-29y,high school,upper class,0.5026205823303125,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,3,0,1,0.0
1034364,65+,female,majority,30y+,university,upper class,0.6035755110577653,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,4,0,4,0.0
1034365,26-39,male,majority,10-19y,university,middle class,0.6240939609789783,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,4,0.0
1034366,65+,female,majority,30y+,high school,upper class,0.6590213603386031,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,11,0,1,0.0
1034367,26-39,female,majority,10-19y,high school,upper class,0.5111786166779305,1.0,before 2015,1.0,1.0,32765,14000.0,sedan,0,0,0,0.0
1034368,26-39,female,majority,10-19y,high school,working class,0.5463868322688336,1.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,1,0.0
1034369,40-64,female,majority,20-29y,university,upper class,0.567562008058355,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,0.0
1034370,26-39,male,majority,0-9y,high school,working class,0.3467754632178807,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,0.0
1034371,26-39,female,majority,10-19y,high school,upper class,0.7240855540352482,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,1,0,1,0.0
1034372,65+,female,majority,20-29y,university,upper class,0.6475616741964197,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,4,1,6,0.0
1034373,26-39,male,majority,10-19y,university,working class,0.2901982419541243,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,1,0.0
1034374,26-39,male,majority,0-9y,university,middle class,0.4886049987437865,0.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0
1034375,26-39,female,majority,0-9y,high school,upper class,0.5184358891019224,1.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,0.0
1034376,26-39,male,majority,10-19y,high school,working class,0.44004585524079226,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,0,1,0,0.0
1034377,16-25,female,majority,0-9y,none,poverty,0.3731284069377929,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
1034378,40-64,female,majority,20-29y,university,upper class,0.619025412385181,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,2,1,0,0.0
1034379,40-64,female,majority,20-29y,university,middle class,,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,4,0,2,0.0
1034380,65+,male,majority,10-19y,university,upper class,0.6256806496681261,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,2,0.0
1034381,65+,male,majority,30y+,university,upper class,0.6519436349628032,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,1,2,0.0
1034382,26-39,female,majority,10-19y,none,working class,0.5916293020625072,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,3,0,1,0.0
1034383,26-39,female,majority,10-19y,high school,poverty,,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,1,3,0.0
1034384,26-39,male,majority,10-19y,university,upper class,0.5556582927009903,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,2,0.0
1034385,26-39,female,majority,10-19y,high school,middle class,0.46016317105787136,0.0,after 2015,0.0,1.0,10238,,sedan,1,2,1,0.0
1034386,65+,male,majority,30y+,high school,upper class,0.6340299684344668,0.0,after 2015,1.0,0.0,32765,9000.0,sedan,4,1,5,0.0
1034387,65+,male,majority,30y+,university,upper class,0.5673894471735771,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,7,0,5,0.0
1034388,16-25,female,majority,0-9y,high school,poverty,0.3763236860063902,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,0.0
1034389,40-64,female,majority,10-19y,high school,upper class,0.6563145108271158,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,1,0,0,0.0
1034390,65+,male,majority,30y+,university,upper class,0.5528581959532458,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,4,0,2,0.0
1034391,40-64,female,majority,0-9y,high school,upper class,0.8450126373165069,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
1034392,40-64,female,majority,20-29y,high school,upper class,0.5087721945904424,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,6,0.0
1034393,26-39,female,majority,10-19y,high school,middle class,0.28088023713241705,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
1034394,40-64,male,majority,20-29y,none,poverty,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0.0
1034395,40-64,female,majority,20-29y,high school,upper class,0.7138276081325187,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,1,1,0.0
1034396,40-64,male,majority,20-29y,university,upper class,0.34204709336395583,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,2,0.0
1034397,40-64,female,minority,20-29y,high school,upper class,0.6098679931384756,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,1,0.0
1034398,65+,female,majority,20-29y,high school,upper class,0.5964542526181932,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,0,0.0
1034399,40-64,female,majority,20-29y,none,middle class,0.510338749042099,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,3,0,2,0.0
1034400,40-64,female,majority,20-29y,high school,middle class,0.5529488903599816,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,0,0,3,0.0
1034401,40-64,female,majority,20-29y,high school,upper class,0.5587929759010473,1.0,after 2015,0.0,1.0,10238,4000.0,sedan,1,2,2,0.0
1034402,65+,male,majority,10-19y,university,upper class,0.5779458066547294,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0
1034403,16-25,male,majority,0-9y,high school,working class,0.5126899295566223,1.0,before 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0
1034404,65+,male,majority,10-19y,university,upper class,0.5100640225852137,1.0,after 2015,0.0,1.0,10238,5000.0,sedan,0,0,1,0.0
1034405,26-39,male,majority,10-19y,high school,poverty,0.426564498140002,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,1,0.0
1034406,65+,male,majority,20-29y,high school,upper class,0.7415084958063899,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,4,1,0,0.0
1034407,26-39,male,majority,10-19y,university,upper class,0.5769265182889848,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,1,0,0.0
1034408,26-39,female,majority,10-19y,university,upper class,0.6296904966902993,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
1034409,40-64,male,majority,20-29y,university,middle class,0.41778784467116326,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,3,1,1,0.0
1034410,65+,female,majority,0-9y,university,upper class,0.5805743642415471,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1034411,26-39,female,majority,10-19y,university,upper class,0.5150930370113962,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,1,0,0,0.0
1034412,26-39,male,majority,10-19y,high school,middle class,0.5370758698673488,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,1,0.0
1034413,26-39,male,majority,10-19y,university,middle class,0.3048582630369621,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,2,0.0
1034414,40-64,female,majority,10-19y,university,upper class,0.7158557897438919,0.0,after 2015,1.0,1.0,32765,7000.0,sedan,2,0,2,0.0
1034415,40-64,male,majority,0-9y,high school,poverty,0.3217884616545843,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1034416,65+,male,minority,30y+,university,upper class,0.5814034059023168,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,2,1,2,0.0
1034417,26-39,male,majority,10-19y,high school,working class,0.4595707116934249,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,0.0
1034418,40-64,male,majority,20-29y,none,middle class,0.46794230647336055,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
1034419,40-64,male,minority,10-19y,university,upper class,0.48872097528370856,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,3,0,0,0.0
1034420,65+,male,minority,30y+,university,upper class,0.6830531884128398,1.0,after 2015,1.0,1.0,32765,17000.0,sedan,4,0,8,0.0
1034421,16-25,female,minority,0-9y,high school,poverty,0.27008550216134,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
1034422,40-64,male,majority,20-29y,university,upper class,,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,2,0.0
1034423,26-39,female,minority,10-19y,high school,middle class,0.6260736808526117,0.0,before 2015,1.0,1.0,32765,15000.0,sedan,1,0,2,0.0
1034424,16-25,female,majority,0-9y,high school,working class,0.4948808820629382,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
1034425,65+,female,majority,10-19y,university,upper class,0.7818328090791367,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,2,1,2,0.0
1034426,40-64,male,majority,20-29y,university,middle class,0.5795032376822683,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,2,1,1,0.0
1034427,65+,female,majority,30y+,university,upper class,0.6535009765591633,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,6,0,10,0.0
1034428,65+,male,majority,30y+,high school,upper class,0.6874651416269255,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,3,0.0
1034429,65+,female,majority,30y+,high school,middle class,0.43436225134201795,1.0,after 2015,1.0,0.0,10238,9000.0,sedan,13,0,1,0.0
1034430,16-25,male,majority,0-9y,high school,poverty,0.43141794133573913,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,0.0
1034431,65+,female,majority,10-19y,high school,upper class,0.5418996202387852,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,0,0.0
1034432,26-39,female,majority,10-19y,university,working class,0.445600377982472,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,0.0
1034433,40-64,male,majority,0-9y,university,upper class,0.5425167350942595,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,0.0
1034434,65+,male,majority,30y+,high school,upper class,0.633418984668258,1.0,after 2015,1.0,0.0,32765,10000.0,sedan,1,0,10,0.0
1034435,26-39,female,majority,10-19y,university,working class,0.2882350331003133,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,0,0.0
1034436,65+,male,majority,20-29y,high school,upper class,0.5844002973702498,1.0,after 2015,1.0,1.0,32765,12000.0,sedan,3,0,0,0.0
1034437,26-39,male,majority,10-19y,none,poverty,0.5572224414476439,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,1,0,0,0.0
1034438,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,3,0,0.0
1034439,65+,female,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,3,0,2,0.0
1034440,16-25,male,majority,0-9y,none,poverty,0.2515180164425471,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
1034441,40-64,male,majority,20-29y,high school,upper class,0.5156685993155217,1.0,after 2015,1.0,1.0,10238,,sports car,5,2,1,0.0
1034442,26-39,male,majority,10-19y,university,middle class,0.4373460544904926,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,1,1,1,0.0
1034443,65+,female,majority,30y+,high school,upper class,0.5473720770384632,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,5,0.0
1034444,40-64,female,majority,20-29y,high school,upper class,0.5784332768054102,0.0,after 2015,1.0,1.0,32765,12000.0,sedan,4,0,3,0.0
1034445,40-64,female,majority,10-19y,high school,upper class,0.5104959804443913,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,2,0,0,0.0
1034446,65+,female,majority,30y+,university,upper class,0.7766010049332848,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,10,2,4,0.0
1034447,65+,female,majority,30y+,university,upper class,0.48561788891611096,0.0,after 2015,0.0,1.0,32765,13000.0,sedan,2,1,2,0.0
1034448,26-39,male,majority,10-19y,university,middle class,0.4906295112522963,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,0.0
1034449,40-64,female,majority,20-29y,high school,upper class,0.48708159235499127,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0
1034450,26-39,male,majority,10-19y,high school,working class,0.5005050131926638,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0
1034451,16-25,male,majority,0-9y,high school,working class,0.3324982436506196,1.0,before 2015,0.0,0.0,32765,9000.0,sedan,0,0,0,0.0
1034452,26-39,male,majority,10-19y,none,poverty,0.46568988614945395,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,2,2,1,0.0
1034453,40-64,female,majority,20-29y,high school,working class,0.5652126447772506,1.0,after 2015,0.0,1.0,32765,,sedan,2,0,0,0.0
1034454,40-64,male,majority,20-29y,university,upper class,0.6747673595504368,1.0,after 2015,1.0,1.0,92101,17000.0,sedan,1,0,3,0.0
1034455,65+,male,minority,10-19y,none,upper class,0.6807976874813275,0.0,after 2015,0.0,1.0,10238,7000.0,sedan,0,0,1,0.0
1034456,40-64,male,majority,20-29y,none,middle class,0.44434035728173615,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,11,0,6,0.0
1034457,40-64,female,majority,20-29y,none,poverty,0.5183311289557332,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,4,0,6,0.0
1034458,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,2,0.0
1034459,65+,female,majority,30y+,university,upper class,0.5947741966775114,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,0,4,0.0
1034460,26-39,female,majority,0-9y,university,upper class,0.6369087606675572,1.0,after 2015,0.0,0.0,10238,8000.0,sedan,0,0,0,0.0
1034461,65+,female,majority,30y+,high school,upper class,0.6619769457457002,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,10,0,1,0.0
1034462,65+,female,majority,0-9y,high school,upper class,0.7443938623979025,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,0.0
1034463,26-39,male,majority,10-19y,university,upper class,0.7033339347589984,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,0,0.0
1034464,40-64,male,majority,10-19y,high school,upper class,0.5597288056179972,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,3,0,0,0.0
1034465,65+,male,majority,30y+,university,upper class,0.5837727599450557,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,2,0,3,0.0
1034466,40-64,male,majority,0-9y,university,upper class,0.5868851303185234,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
1034467,65+,male,majority,20-29y,university,upper class,0.6355384836811988,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,0,0.0
1034468,16-25,female,majority,0-9y,university,upper class,0.6037271623043419,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
1034469,65+,male,majority,30y+,university,upper class,0.77131203407432,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,3,0,1,0.0
1034470,65+,female,minority,10-19y,high school,upper class,0.711249137382685,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
1034471,40-64,female,majority,20-29y,high school,upper class,0.7527214588501038,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,0,0.0
1034472,26-39,female,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,3,0.0
1034473,65+,female,majority,30y+,high school,upper class,0.7802123659498673,1.0,before 2015,1.0,1.0,32765,17000.0,sedan,5,0,1,0.0
1034474,26-39,male,majority,10-19y,university,middle class,0.5698730534752421,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,2,0.0
1034475,65+,male,majority,30y+,none,upper class,0.45463035442971644,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,3,0.0
1034476,26-39,male,majority,10-19y,high school,middle class,0.614211982508187,1.0,before 2015,0.0,1.0,10238,6000.0,sedan,1,0,0,0.0
1034477,26-39,female,majority,10-19y,university,poverty,,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,1,0,1,0.0
