ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,DATA_ORIGIN
2038274,65+,female,majority,20-29y,high school,upper class,0.6388076527644454,1.0,before 2015,1.0,1.0,10238,,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2038275,40-64,male,majority,20-29y,university,upper class,0.8456270968062706,0.0,before 2015,0.0,1.0,32765,,sedan,7,1,0,1.0,additional_training_bootstrap_from_real_train
2038276,26-39,male,majority,0-9y,university,upper class,0.6214641469256716,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038277,26-39,female,majority,10-19y,none,working class,0.4687956515558582,1.0,after 2015,0.0,1.0,10238,,sedan,3,0,3,0.0,additional_training_bootstrap_from_real_train
2038278,65+,male,majority,10-19y,university,upper class,0.6467573927310968,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,0.0,additional_training_bootstrap_from_real_train
2038279,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,0.0,1.0,32765,,sedan,3,1,3,1.0,additional_training_bootstrap_from_real_train
2038280,26-39,female,majority,10-19y,university,middle class,0.5671296948261138,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,0.0,additional_training_bootstrap_from_real_train
2038281,16-25,male,majority,0-9y,high school,poverty,,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038282,40-64,male,majority,10-19y,none,upper class,0.6782940746372796,1.0,after 2015,1.0,1.0,10238,8000.0,sports car,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038283,65+,male,majority,30y+,none,upper class,0.6268903334367436,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,6,0.0,additional_training_bootstrap_from_real_train
2038284,40-64,female,majority,10-19y,high school,upper class,0.6671127983410179,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,0,1,0,0.0,additional_training_bootstrap_from_real_train
2038285,65+,male,majority,30y+,university,upper class,0.5820103077860838,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,3,2,1,0.0,additional_training_bootstrap_from_real_train
2038286,65+,male,minority,30y+,high school,upper class,0.6080055626977543,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,7,1,2,0.0,additional_training_bootstrap_from_real_train
2038287,65+,female,majority,30y+,university,upper class,0.6073189894709127,0.0,before 2015,1.0,1.0,10238,17000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2038288,26-39,female,minority,10-19y,university,working class,,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038289,16-25,male,majority,0-9y,university,working class,0.4578980654711784,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038290,40-64,male,majority,20-29y,high school,working class,0.2146247702466887,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,4,1,3,0.0,additional_training_bootstrap_from_real_train
2038291,26-39,female,majority,10-19y,university,upper class,0.7338838668548553,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2038292,65+,male,majority,20-29y,high school,upper class,0.5670325638533684,1.0,before 2015,1.0,1.0,10238,,sedan,5,0,6,0.0,additional_training_bootstrap_from_real_train
2038293,65+,male,majority,20-29y,high school,upper class,0.5822318867802224,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,3,0.0,additional_training_bootstrap_from_real_train
2038294,26-39,female,majority,10-19y,high school,middle class,0.5394415105389736,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2038295,65+,male,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2038296,16-25,male,majority,0-9y,high school,working class,0.3828274809687304,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038297,40-64,female,majority,20-29y,university,upper class,0.669831859041465,1.0,before 2015,1.0,0.0,32765,10000.0,sedan,5,0,0,0.0,additional_training_bootstrap_from_real_train
2038298,65+,female,majority,0-9y,university,upper class,0.6163289121884691,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038299,40-64,female,majority,20-29y,high school,upper class,0.7130791317570622,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2038300,26-39,female,majority,0-9y,high school,poverty,0.427006899811128,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038301,65+,male,majority,30y+,university,upper class,0.5663226663241003,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,8,1,1,0.0,additional_training_bootstrap_from_real_train
2038302,26-39,female,majority,10-19y,none,upper class,0.5712399869625824,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2038303,65+,female,majority,30y+,university,upper class,0.7757473661757602,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038304,40-64,female,majority,0-9y,high school,middle class,0.5292908687994649,1.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038305,16-25,male,majority,0-9y,none,working class,0.5336166248933796,1.0,after 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038306,40-64,female,minority,0-9y,none,poverty,0.3827473465971639,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038307,65+,male,minority,10-19y,university,upper class,0.7111377339956674,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,3,1,0,0.0,additional_training_bootstrap_from_real_train
2038308,65+,female,majority,10-19y,high school,middle class,0.5604078461466384,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,1,0,0.0,additional_training_bootstrap_from_real_train
2038309,40-64,female,majority,0-9y,high school,upper class,0.6223099193283916,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038310,40-64,female,majority,0-9y,high school,poverty,0.3219845293205334,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038311,16-25,male,majority,0-9y,high school,working class,0.5099246044110012,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038312,26-39,male,minority,10-19y,high school,working class,0.3455897322871251,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2038313,40-64,female,majority,0-9y,high school,poverty,0.4847038948077335,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038314,40-64,male,minority,20-29y,high school,middle class,0.4548693853003646,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,3,0.0,additional_training_bootstrap_from_real_train
2038315,65+,male,majority,10-19y,university,upper class,0.5517639856736082,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,2,1.0,additional_training_bootstrap_from_real_train
2038316,16-25,male,majority,0-9y,high school,poverty,0.19414954837432,0.0,before 2015,1.0,0.0,10238,12000.0,sports car,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038317,16-25,female,majority,0-9y,university,working class,0.2486315634229089,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038318,40-64,female,majority,10-19y,high school,upper class,0.5646160302496541,1.0,after 2015,1.0,0.0,32765,14000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2038319,26-39,female,majority,10-19y,none,poverty,,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2038320,65+,female,majority,30y+,high school,upper class,0.426949153464342,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,6,1,2,0.0,additional_training_bootstrap_from_real_train
2038321,40-64,female,majority,0-9y,high school,upper class,0.5270890686072889,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038322,65+,male,majority,30y+,university,upper class,0.6507924653984001,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,1,8,0.0,additional_training_bootstrap_from_real_train
2038323,40-64,male,majority,10-19y,high school,middle class,0.5757887710277748,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,3,0.0,additional_training_bootstrap_from_real_train
2038324,65+,male,majority,0-9y,university,upper class,0.7563542562715098,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038325,26-39,female,majority,0-9y,high school,poverty,0.2508318262318689,0.0,before 2015,0.0,1.0,92101,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038326,40-64,male,majority,20-29y,university,upper class,0.586254297708767,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,10,2,3,0.0,additional_training_bootstrap_from_real_train
2038327,65+,female,majority,30y+,university,upper class,0.7757473661757602,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038328,26-39,male,majority,10-19y,university,middle class,0.428984582077122,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,3,1,0.0,additional_training_bootstrap_from_real_train
2038329,16-25,female,majority,0-9y,high school,poverty,0.3752400282480185,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038330,26-39,female,majority,10-19y,high school,upper class,0.5290295051140557,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2038331,26-39,female,majority,10-19y,university,upper class,0.7454201673636555,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038332,65+,male,majority,20-29y,high school,upper class,0.6575798082929756,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,2,3,0.0,additional_training_bootstrap_from_real_train
2038333,65+,male,majority,0-9y,high school,upper class,0.5777629937378045,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038334,16-25,female,majority,0-9y,none,working class,0.530699754687861,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038335,26-39,male,majority,10-19y,university,upper class,0.6754406974300349,1.0,after 2015,0.0,1.0,32765,,sedan,3,0,1,1.0,additional_training_bootstrap_from_real_train
2038336,16-25,female,majority,0-9y,none,middle class,0.4474047668287038,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038337,26-39,female,minority,10-19y,none,working class,0.4702398425987656,0.0,before 2015,0.0,1.0,32765,,sedan,2,0,0,1.0,additional_training_bootstrap_from_real_train
2038338,40-64,male,minority,10-19y,university,upper class,0.5918523820851359,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2038339,65+,male,majority,30y+,university,upper class,0.5921220578663743,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,0,5,0.0,additional_training_bootstrap_from_real_train
2038340,16-25,female,majority,0-9y,university,middle class,0.4452397305357933,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038341,40-64,male,minority,20-29y,high school,middle class,0.5800044807159798,1.0,after 2015,0.0,1.0,92101,13000.0,sedan,2,1,3,0.0,additional_training_bootstrap_from_real_train
2038342,26-39,female,majority,10-19y,high school,working class,0.5461828207501663,0.0,after 2015,0.0,0.0,32765,11000.0,sedan,2,1,0,0.0,additional_training_bootstrap_from_real_train
2038343,26-39,female,majority,10-19y,high school,working class,0.5821331521882249,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038344,65+,female,majority,0-9y,university,upper class,,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038345,26-39,male,majority,10-19y,university,middle class,0.5607959096127864,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,1,0.0,additional_training_bootstrap_from_real_train
2038346,40-64,male,majority,20-29y,university,upper class,0.6792241704003094,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,2,1,6,0.0,additional_training_bootstrap_from_real_train
2038347,26-39,male,majority,10-19y,high school,working class,0.3381122329748914,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2038348,40-64,female,majority,20-29y,high school,upper class,0.3727670428960929,1.0,after 2015,0.0,0.0,32765,15000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2038349,26-39,female,majority,0-9y,high school,middle class,0.6800309608604136,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038350,16-25,female,majority,0-9y,high school,working class,0.3928280180316749,1.0,before 2015,0.0,0.0,92101,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038351,40-64,male,majority,20-29y,high school,upper class,0.6695812394043021,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,9,0,3,0.0,additional_training_bootstrap_from_real_train
2038352,65+,female,majority,30y+,high school,upper class,0.5861296763368554,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,2,1,0.0,additional_training_bootstrap_from_real_train
2038353,26-39,male,majority,10-19y,high school,middle class,0.5221769112250697,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038354,40-64,female,majority,20-29y,high school,upper class,0.729851637656742,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,0.0,additional_training_bootstrap_from_real_train
2038355,40-64,female,majority,20-29y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2038356,26-39,female,majority,0-9y,university,middle class,0.4717364514419842,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038357,40-64,male,majority,20-29y,university,upper class,0.4796771646619314,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2038358,40-64,female,majority,0-9y,university,upper class,0.6465278405621178,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038359,40-64,female,majority,20-29y,university,middle class,0.5272067847141099,0.0,before 2015,0.0,1.0,10238,,sedan,1,1,1,0.0,additional_training_bootstrap_from_real_train
2038360,40-64,female,majority,20-29y,university,upper class,0.4960261985675978,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,6,2,3,0.0,additional_training_bootstrap_from_real_train
2038361,26-39,male,majority,10-19y,university,middle class,0.7313646054531775,1.0,after 2015,0.0,1.0,32765,8000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2038362,65+,male,majority,20-29y,university,upper class,0.6366509961363068,1.0,after 2015,0.0,1.0,10238,,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2038363,16-25,male,minority,0-9y,university,poverty,0.2762350064240472,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038364,26-39,female,majority,10-19y,none,poverty,0.3064889685313171,1.0,before 2015,1.0,0.0,10238,16000.0,sedan,1,1,1,0.0,additional_training_bootstrap_from_real_train
2038365,26-39,female,majority,10-19y,high school,poverty,0.3801588643206439,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038366,40-64,female,majority,20-29y,high school,upper class,0.5891640296111545,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,3,0.0,additional_training_bootstrap_from_real_train
2038367,26-39,male,majority,10-19y,none,working class,0.4371078057546074,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,0,1.0,additional_training_bootstrap_from_real_train
2038368,65+,female,majority,30y+,university,upper class,0.7103579999924677,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,4,0.0,additional_training_bootstrap_from_real_train
2038369,26-39,male,majority,10-19y,none,poverty,0.3948546303528014,1.0,before 2015,1.0,0.0,10238,14000.0,sports car,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038370,40-64,male,majority,20-29y,university,upper class,0.5147764890373373,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,10,4,2,1.0,additional_training_bootstrap_from_real_train
2038371,40-64,male,majority,20-29y,university,upper class,0.5314620230458572,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,8,1,4,0.0,additional_training_bootstrap_from_real_train
2038372,26-39,female,majority,10-19y,high school,middle class,0.5985207718839584,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2038373,26-39,male,majority,10-19y,high school,middle class,0.6485681228268269,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,1.0,additional_training_bootstrap_from_real_train
2038374,16-25,male,majority,0-9y,high school,working class,0.4454491673003073,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038375,65+,female,majority,30y+,university,upper class,,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2038376,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,5,0,2,0.0,additional_training_bootstrap_from_real_train
2038377,40-64,male,majority,10-19y,high school,middle class,0.4692976564095875,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2038378,26-39,male,majority,10-19y,university,middle class,0.6834511721264427,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,1,0,0.0,additional_training_bootstrap_from_real_train
2038379,16-25,male,majority,0-9y,university,poverty,0.4850689156287118,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038380,26-39,female,majority,10-19y,high school,middle class,0.6058083800020564,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,2,0,0,1.0,additional_training_bootstrap_from_real_train
2038381,26-39,male,majority,10-19y,university,upper class,0.5776968059272862,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2038382,26-39,male,majority,10-19y,university,working class,,1.0,before 2015,0.0,1.0,92101,13000.0,sedan,0,1,3,0.0,additional_training_bootstrap_from_real_train
2038383,65+,male,majority,30y+,university,upper class,0.6792507617398853,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,6,0.0,additional_training_bootstrap_from_real_train
2038384,40-64,female,majority,20-29y,university,upper class,0.6349270821717167,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,2,0,0.0,additional_training_bootstrap_from_real_train
2038385,16-25,female,majority,0-9y,none,working class,0.4336723313868529,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038386,40-64,female,majority,10-19y,high school,upper class,0.7001678884176583,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2038387,65+,male,majority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,4,0,5,0.0,additional_training_bootstrap_from_real_train
2038388,40-64,female,majority,20-29y,university,middle class,0.5048179755636425,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,2,4,0.0,additional_training_bootstrap_from_real_train
2038389,26-39,female,majority,10-19y,high school,upper class,0.724728914359206,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2038390,65+,female,majority,30y+,university,upper class,0.5197631166283038,1.0,before 2015,1.0,1.0,32765,,sedan,5,1,0,0.0,additional_training_bootstrap_from_real_train
2038391,40-64,male,majority,20-29y,university,working class,0.4849226786837624,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,4,2,5,0.0,additional_training_bootstrap_from_real_train
2038392,16-25,female,majority,0-9y,high school,poverty,0.4422964763625578,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038393,26-39,female,majority,10-19y,none,middle class,0.4873745004671126,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2038394,65+,female,majority,30y+,high school,upper class,0.5448931108138844,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,7,2,2,0.0,additional_training_bootstrap_from_real_train
2038395,26-39,male,majority,10-19y,university,middle class,0.5302592448700141,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,5,0,1,0.0,additional_training_bootstrap_from_real_train
2038396,16-25,male,majority,0-9y,high school,middle class,0.636867176141497,0.0,before 2015,1.0,1.0,21217,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038397,40-64,female,majority,20-29y,high school,middle class,0.4876465439464826,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038398,26-39,male,majority,0-9y,university,upper class,0.5542735241795821,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038399,40-64,female,minority,20-29y,university,upper class,0.5599157372912646,1.0,after 2015,1.0,0.0,32765,17000.0,sedan,1,1,0,0.0,additional_training_bootstrap_from_real_train
2038400,40-64,male,majority,20-29y,university,upper class,,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,4,0,3,0.0,additional_training_bootstrap_from_real_train
2038401,16-25,male,majority,0-9y,university,working class,0.3829919329501808,0.0,after 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038402,16-25,male,majority,0-9y,high school,poverty,0.300497330390378,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038403,65+,male,majority,30y+,university,upper class,0.4909724942222815,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,9,0.0,additional_training_bootstrap_from_real_train
2038404,40-64,male,majority,10-19y,university,working class,0.536084231219858,1.0,before 2015,0.0,1.0,10238,18000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2038405,40-64,female,majority,20-29y,high school,upper class,0.6641141721366366,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,4,0,2,0.0,additional_training_bootstrap_from_real_train
2038406,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2038407,65+,male,majority,20-29y,university,upper class,0.4807566449040954,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,3,0.0,additional_training_bootstrap_from_real_train
2038408,65+,male,majority,30y+,university,upper class,0.5643659706366282,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,9,1,1,0.0,additional_training_bootstrap_from_real_train
2038409,65+,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2038410,40-64,male,majority,20-29y,university,upper class,0.6251277645545463,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,1,0.0,additional_training_bootstrap_from_real_train
2038411,26-39,female,majority,10-19y,university,upper class,0.8110580664014475,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,4,0,0,0.0,additional_training_bootstrap_from_real_train
2038412,40-64,female,majority,20-29y,university,upper class,0.7142061813852079,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038413,26-39,female,majority,10-19y,none,poverty,0.4303926801851185,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,1,1.0,additional_training_bootstrap_from_real_train
2038414,40-64,female,majority,20-29y,university,middle class,,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,1,0,0.0,additional_training_bootstrap_from_real_train
2038415,16-25,male,majority,0-9y,university,working class,0.3699006108349729,1.0,before 2015,1.0,0.0,32765,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038416,65+,female,majority,20-29y,university,upper class,0.7087505588212191,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,0,0.0,additional_training_bootstrap_from_real_train
2038417,40-64,male,majority,20-29y,high school,middle class,,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,5,0,9,0.0,additional_training_bootstrap_from_real_train
2038418,26-39,male,majority,10-19y,none,upper class,0.5386463764059186,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2038419,40-64,female,majority,10-19y,university,upper class,0.573464223595704,1.0,after 2015,1.0,1.0,10238,,sedan,0,1,3,0.0,additional_training_bootstrap_from_real_train
2038420,26-39,female,majority,10-19y,university,upper class,0.6453992259248305,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2038421,40-64,female,majority,20-29y,university,upper class,0.8239160079881023,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2038422,26-39,female,majority,10-19y,none,middle class,0.6531346805952563,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038423,16-25,female,majority,0-9y,high school,poverty,0.3803445345644651,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038424,16-25,male,majority,0-9y,none,poverty,0.1409830759792809,0.0,before 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038425,26-39,male,majority,10-19y,university,upper class,0.7481307425472491,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,3,1,2,0.0,additional_training_bootstrap_from_real_train
2038426,40-64,female,majority,20-29y,university,working class,0.5858943451029358,1.0,before 2015,1.0,1.0,32765,,sedan,2,0,1,0.0,additional_training_bootstrap_from_real_train
2038427,40-64,male,majority,20-29y,university,upper class,0.6472514091979392,1.0,after 2015,1.0,1.0,92101,,sedan,2,1,0,0.0,additional_training_bootstrap_from_real_train
2038428,40-64,female,majority,20-29y,university,upper class,0.7803260213286224,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,2,2,0.0,additional_training_bootstrap_from_real_train
2038429,40-64,male,minority,10-19y,high school,upper class,0.6820575427391677,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2038430,16-25,female,majority,0-9y,high school,middle class,0.6272576469286919,0.0,before 2015,1.0,0.0,32765,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2038431,40-64,male,minority,20-29y,none,working class,0.4649583506848421,1.0,before 2015,0.0,0.0,92101,13000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
